Question ID,Sentence Position,Answer,Pronouns,Top Pronoun,Top Q Mismatch,Clean Q Scores,Top IR Mismatch,Clean IR Scores,category
105044,0,atahualpa,['who'],who,0,"paul_von_hindenburg:0.0395586187728, atahualpa:0.034583010377, francisco_franco:0.0261736319277, napoleon_iii:0.0250097689585, julius_nyerere:0.024369468866, chiang_kai-shek:0.0203514924656, francisco_pizarro:0.0124926283124, emilio_aguinaldo:0.0112260323827, babur:0.0107765912072, girolamo_savonarola:0.0103117335041, alexander_ii_of_russia:0.00973688497544, claudius:0.00956203499361, adlai_stevenson_ii:0.00937872439768, fidel_castro:0.00868390359395, george_wallace:0.00856929481063, charles_de_gaulle:0.00841654915117, mark_antony:0.0077309786712, darius_i:0.00766605860782",1,"christopher_columbus:4.27710426401, francisco_pizarro:4.11937176224, william_the_conqueror:3.60874760564, william_walker_(filibuster):3.52733786061, ferdinand_magellan:3.44774822398, francis_drake:3.29465559946, ethan_allen:2.92926532259, pancho_villa:2.53374960686, amerigo_vespucci:2.27245085803, bernardo_o'higgins:2.16415220877, francisco_franco:2.03360510427, fidel_castro:1.89626908738",history
105044,1,atahualpa,"['who', 'he', 'his']",who,0,"atahualpa:0.0606417665918, julius_nyerere:0.0163417744013, girolamo_savonarola:0.0144973188218, napoleon_iii:0.0132676614229, francisco_franco:0.0131552764462, chiang_kai-shek:0.0115788111937, alexander_kerensky:0.0114717701734, adlai_stevenson_ii:0.0107215900964, paul_von_hindenburg:0.00936264288947, john_wilkes_booth:0.00783113624712, daniel_boone:0.0070974057953, emilio_aguinaldo:0.00676743921376, alexander_ii_of_russia:0.00666559829078, george_wallace:0.00659274019712, william_howard_taft:0.00608884527606, francisco_pizarro:0.00595380658738",0,"william_the_conqueror:3.49952785909, pancho_villa:3.13944414707, francisco_pizarro:3.0503360859, christopher_columbus:2.95532627765, francis_drake:2.83208520172, ferdinand_magellan:2.58113916186, henry_i_of_england:2.31848716402, atahualpa:2.3014938221, william_walker_(filibuster):2.23847742542, hernando_de_soto:2.22366442658, ethan_allen:2.16769066671, genghis_khan:2.12559285623",history
105044,2,atahualpa,"['who', 'he', 'his', 'his', 'his', 'he', 'his']",who,0,"atahualpa:0.332902803706, francisco_pizarro:0.17230454781, hannibal:0.0284913410705, babur:0.0101094039252, tecumseh:0.00810132917353, william_howard_taft:0.00723667188716, kublai_khan:0.00629760893785, pontiac_(person):0.00468955120187, john_brown_(abolitionist):0.0045929251435, peter_the_great:0.00430484783258, ambrose_burnside:0.00421256242305, paul_von_hindenburg:0.00416346467566, muhammad:0.00411394133579, george_meade:0.0039001662757",0,"atahualpa:6.26037471664, francisco_pizarro:4.22024369726, hernando_de_soto:3.04202836138, francis_drake:2.86355394979, william_the_conqueror:2.6097010886, pancho_villa:2.1368821332, ferdinand_magellan:2.02677687189, christopher_columbus:1.84582356449, charlemagne:1.77455958253, marcus_licinius_crassus:1.74614091429, andrew_jackson:1.70115424681, george_armstrong_custer:1.6661342393, genghis_khan:1.51670754931",history
105044,3,atahualpa,"['who', 'he', 'his', 'his', 'his', 'he', 'his']",who,0,"atahualpa:0.362272477478, francisco_pizarro:0.131554572083, hannibal:0.0252958130974, babur:0.00986981417631, william_howard_taft:0.00895296552528, tecumseh:0.00651215137103, hernando_de_soto:0.00610654353699, kublai_khan:0.00565058878849, ambrose_burnside:0.00501106747708, paul_von_hindenburg:0.00482188910263, herbert_hoover:0.00439093668481, william_the_conqueror:0.0043759831694, charlemagne:0.00432587453194, claudius:0.00430063630727, genghis_khan:0.00429931764707",0,"atahualpa:6.74314344984, francisco_pizarro:5.83011141879, hernando_de_soto:4.49232169509, francis_drake:2.55561512221, pancho_villa:2.23350249269, ferdinand_magellan:2.17039326958, william_the_conqueror:2.12406917279, charlemagne:2.05619674109, napoleon_iii:1.75087759252, peter_the_great:1.67253866286, douglas_macarthur:1.63728192943, christopher_columbus:1.62990105445, george_armstrong_custer:1.62541905537",history
122362,0,kwame_nkrumah,"['his', 'its']",his,1,"herbert_hoover:0.0400765612291, mao_zedong:0.0286067068694, edward_the_confessor:0.0281438557018, salvador_allende:0.0277450394443, henry_the_navigator:0.0213054058636, horace_greeley:0.0203245016193, shah_jahan:0.0201087116756, peter_the_great:0.0170342006944, philip_ii_of_macedon:0.0147430372767, nikita_khrushchev:0.0140254008391, stephen_a._douglas:0.0133738765335, jimmy_carter:0.0117123509778, mobutu_sese_seko:0.0104125442661, cyrus_the_great:0.00941017864255",1,"kwame_nkrumah:4.09255173113, margaret_thatcher:3.74544473811, mao_zedong:2.76125889988, joseph_mccarthy:2.62852474974, charles_de_gaulle:2.61544298439, salvador_allende:2.52340941471, harry_s._truman:2.48168819049, harry_s._truman:2.48168819049, david_lloyd_george:2.21062556548, neville_chamberlain:2.14135221085, herbert_hoover:2.09074144671, jimmy_carter:2.01813136671, pierre_trudeau:1.94830445032",history
122362,1,kwame_nkrumah,"['his', 'its']",his,0,"herbert_hoover:0.0210420284805, horace_greeley:0.016161631907, kwame_nkrumah:0.0144731475748, stephen_a._douglas:0.013569977164, henry_the_navigator:0.0134503699154, salvador_allende:0.0131904494139, edward_the_confessor:0.0123222897257, jimmy_carter:0.011883622748, nikita_khrushchev:0.0116669723659, grover_cleveland:0.0108285177089, earl_warren:0.0104166248257, mobutu_sese_seko:0.00924713524529, nelson_mandela:0.00887390047763, oda_nobunaga:0.00753209770492, mao_zedong:0.00750681026774, hubert_humphrey:0.00694251285641",0,"kwame_nkrumah:6.00154689178, jimmy_carter:2.79992092978, margaret_thatcher:2.57393701246, harry_s._truman:2.50213636917, harry_s._truman:2.50213636917, charles_de_gaulle:2.47489381386, mao_zedong:2.43249548742, herbert_hoover:2.0651854401, adolf_hitler:2.03243256741, julius_nyerere:2.02242145375, joseph_mccarthy:1.9219377811, david_lloyd_george:1.90613117616, salvador_allende:1.886895269, winston_churchill:1.73798520125, chiang_kai-shek:1.63410087828, thomas_jefferson:1.62768097338",history
122362,2,kwame_nkrumah,"['his', 'its', 'who']",his,0,"grover_cleveland:0.0167181460071, clarence_darrow:0.0153642237258, kwame_nkrumah:0.0130813392248, john_brown_(abolitionist):0.0129275258474, stephen_a._douglas:0.011325717918, horace_greeley:0.010271630982, louis_brandeis:0.00966337361769, paul_von_hindenburg:0.00933458232865, mao_zedong:0.00922046225496, salvador_allende:0.00880592466906, herbert_hoover:0.0087977445975, gamal_abdel_nasser:0.00815310360579, earl_warren:0.0078245990607, ronald_reagan:0.00769574623855, robert_walpole:0.00690274594065, mobutu_sese_seko:0.00687557144348, clara_barton:0.00665327593683",0,"kwame_nkrumah:4.73131947784, charles_de_gaulle:2.90945544803, adolf_hitler:2.64370820847, herbert_hoover:2.50208324957, william_mckinley:2.29108554305, thomas_jefferson:2.06884616609, david_lloyd_george:2.0553956028, jimmy_carter:2.03341102537, winston_churchill:2.0030177809, harry_s._truman:1.98709356474, harry_s._truman:1.98709356474, margaret_thatcher:1.98317185248, muhammad_ali_jinnah:1.88466454603, benjamin_disraeli:1.880645066, pierre_trudeau:1.82378018149, woodrow_wilson:1.81420088912",history
122362,3,kwame_nkrumah,"['his', 'its', 'who']",his,0,"grover_cleveland:0.022395719877, kwame_nkrumah:0.0210508182253, clarence_darrow:0.0155553041071, john_brown_(abolitionist):0.0153805959794, stephen_a._douglas:0.0123421354082, horace_greeley:0.0107113392509, paul_von_hindenburg:0.01016878226, herbert_hoover:0.00955928703631, leonid_brezhnev:0.00918652515429, earl_warren:0.00847321839647, clara_barton:0.00803120401202, kublai_khan:0.00777855049166, louis_brandeis:0.00769111492619, ronald_reagan:0.00752779596589, mark_antony:0.00747037602758, salvador_allende:0.00744074411006, nikita_khrushchev:0.00742603012759, benjamin_disraeli:0.0074098088712, daniel_boone:0.00717870846832",0,"kwame_nkrumah:4.37119263572, charles_de_gaulle:2.71912982053, adolf_hitler:2.56608677742, herbert_hoover:2.43857806647, william_mckinley:2.34819159576, jimmy_carter:2.0410926705, margaret_thatcher:2.03603098884, harry_s._truman:2.03345342936, harry_s._truman:2.03345342936, winston_churchill:2.03025931303, benjamin_disraeli:1.95401309452, david_lloyd_george:1.94672994377, thomas_jefferson:1.94165556634, pierre_trudeau:1.88750663059, muhammad_ali_jinnah:1.79228481459, woodrow_wilson:1.77687563019",history
122362,4,kwame_nkrumah,"['his', 'its', 'who', 'his']",his,0,"kwame_nkrumah:0.0268783465749, john_brown_(abolitionist):0.0183416157281, grover_cleveland:0.0157244190109, leonid_brezhnev:0.0132104688421, stephen_a._douglas:0.0108792972752, paul_von_hindenburg:0.0106851538229, clarence_darrow:0.0104423920823, mark_antony:0.00975619481454, hideki_tojo:0.00971366122066, barry_goldwater:0.00932071170709, nikita_khrushchev:0.00898433823172, nelson_mandela:0.00882363072333, earl_warren:0.00876434412015, clara_barton:0.00862402795596, benjamin_disraeli:0.00847425004775, ronald_reagan:0.00807492634179, charles_lindbergh:0.00790100406667, julius_nyerere:0.007771421638, frederick_douglass:0.00694537680253",0,"kwame_nkrumah:5.26336069705, charles_de_gaulle:2.84882643776, adolf_hitler:2.50249380707, herbert_hoover:2.40483608051, margaret_thatcher:2.34008566148, william_mckinley:2.29527437403, winston_churchill:2.09466093847, harry_s._truman:2.09307209514, harry_s._truman:2.09307209514, muhammad_ali_jinnah:2.02988608578, ronald_reagan:2.02805413604, jimmy_carter:2.01678337149, fidel_castro:1.84809115649, woodrow_wilson:1.79931864572, david_lloyd_george:1.77010659999, neville_chamberlain:1.72887788421",history
122362,5,kwame_nkrumah,"['his', 'its', 'who', 'his', 'he', 'he']",his,0,"kwame_nkrumah:0.0306489217882, john_brown_(abolitionist):0.0186819699374, leonid_brezhnev:0.0135532101793, nikita_khrushchev:0.0132318415089, hideki_tojo:0.0125136628903, paul_von_hindenburg:0.0105396044311, benjamin_disraeli:0.0101038841108, grover_cleveland:0.0100036473954, julius_nyerere:0.00975681103751, clarence_darrow:0.00955116221521, mark_antony:0.00946254302346, frederick_douglass:0.00935134738835, earl_warren:0.00888246447444, nelson_mandela:0.00823342958353, mao_zedong:0.007951443015, charles_lindbergh:0.00774067719041, clara_barton:0.0075300402846, stephen_a._douglas:0.00752460195718, brian_mulroney:0.00696798462909",0,"kwame_nkrumah:4.91970259013, charles_de_gaulle:2.63606360577, harry_s._truman:2.40816599221, harry_s._truman:2.40816599221, jimmy_carter:2.40349899561, fidel_castro:2.33870225132, margaret_thatcher:2.25351199953, adolf_hitler:2.20912026261, mao_zedong:2.17814920937, herbert_hoover:2.05701225949, william_mckinley:2.03010954795, ronald_reagan:1.93622932318, gamal_abdel_nasser:1.89574366929, winston_churchill:1.86257535527, woodrow_wilson:1.81200399359, napoleon_iii:1.77107736301, benito_mussolini:1.76753380708, jawaharlal_nehru:1.75157828129",history
122362,6,kwame_nkrumah,"['his', 'its', 'who', 'his', 'he', 'he']",his,0,"kwame_nkrumah:0.0555215150378, john_brown_(abolitionist):0.0173209905401, nikita_khrushchev:0.0160332038772, nelson_mandela:0.0151923864976, clarence_darrow:0.0113120020835, hideki_tojo:0.0111901916655, grover_cleveland:0.0109194952499, benjamin_disraeli:0.0108944950446, frederick_douglass:0.00977307411667, mark_antony:0.00930188935026, mao_zedong:0.00924982852059, leonid_brezhnev:0.00918525642441, stephen_a._douglas:0.00836858643546, thaddeus_stevens:0.00821637915652, oliver_cromwell:0.00749341148577, brian_mulroney:0.00744563676233, barry_goldwater:0.00729267710308, paul_von_hindenburg:0.00720716370157, elizabeth_cady_stanton:0.00704809784137",0,"kwame_nkrumah:4.44405347141, harry_s._truman:2.44772676452, harry_s._truman:2.44772676452, charles_de_gaulle:2.3687923377, jimmy_carter:2.30055960053, william_mckinley:2.09284194785, herbert_hoover:2.09191391863, margaret_thatcher:2.03443816385, fidel_castro:2.00419958074, mao_zedong:1.97608185656, gamal_abdel_nasser:1.968133574, jawaharlal_nehru:1.91193745901, adolf_hitler:1.89915852333, barry_goldwater:1.856745856, ronald_reagan:1.84958441428, woodrow_wilson:1.83400780215, winston_churchill:1.75405999427, hubert_humphrey:1.71143973011, pierre_trudeau:1.68297228904",history
122362,7,kwame_nkrumah,"['his', 'its', 'who', 'his', 'he', 'he', 'who']",his,0,"kwame_nkrumah:0.0703685952292, nelson_mandela:0.0179319847902, john_brown_(abolitionist):0.0172097440014, nikita_khrushchev:0.015485402192, benjamin_disraeli:0.01167914991, hideki_tojo:0.00965756163321, clarence_darrow:0.00964258745492, julius_nyerere:0.00935981489846, stephen_a._douglas:0.00930984008196, mao_zedong:0.00894327842487, grover_cleveland:0.00893741255316, frederick_douglass:0.00878975137223, leonid_brezhnev:0.00853094317291, mark_antony:0.0082111312844, thaddeus_stevens:0.00753239747934, oliver_cromwell:0.00738191852509, brian_mulroney:0.00707983910763, salvador_allende:0.00699070837941",0,"kwame_nkrumah:4.76040822708, harry_s._truman:2.42441766688, harry_s._truman:2.42441766688, charles_de_gaulle:2.27709577985, jimmy_carter:2.25543863003, herbert_hoover:2.07650490832, fidel_castro:1.97113495594, woodrow_wilson:1.93892408267, william_mckinley:1.9289281296, gamal_abdel_nasser:1.9182266836, mao_zedong:1.91589688231, margaret_thatcher:1.88018625578, adolf_hitler:1.85089606824, jawaharlal_nehru:1.80099947456, barry_goldwater:1.79819675392, napoleon_iii:1.79192260804, ronald_reagan:1.78275632436, david_lloyd_george:1.72122229953",history
187989,0,council_of_trent,,,,,,,history
187989,1,council_of_trent,['it'],it,0,"council_of_trent:0.537572093453, hartford_convention:0.0352970380353, battle_of_bosworth_field:0.0313243466376, samuel_adams:0.0200975074897, battle_of_tannenberg:0.0176494380565, truman_doctrine:0.0173788558029, second_vatican_council:0.0170541861404, prague_spring:0.0146826583728, wars_of_the_roses:0.0106804167749, battle_of_agincourt:0.0101016150736, suez_crisis:0.00951380626423, first_battle_of_bull_run:0.00692500987435, first_crusade:0.00657360895985, fourth_crusade:0.00630790730765, treaty_of_tordesillas:0.0062318244896, kulturkampf:0.00591925685531, seneca_falls_convention:0.0057050790914, council_of_constance:0.00563205244557, jameson_raid:0.00539245924674",0,"council_of_trent:6.30609057277, war_of_the_austrian_succession:3.3772983644, thirty_years'_war:2.71574301473, diet_of_worms:2.39677324025, congress_of_vienna:2.29871599792, st._bartholomew's_day_massacre:2.19184027747, october_manifesto:2.13592078233, battle_of_blenheim:2.13592078233, great_northern_war:2.04381218026, otto_von_bismarck:2.02540961955, john_wycliffe:1.91143654797",history
187989,2,council_of_trent,"['it', 'its']",it,0,"council_of_trent:0.817076398716, battle_of_bosworth_field:0.00922023923749, hartford_convention:0.00776910113337, second_vatican_council:0.00678297424995, samuel_adams:0.00555176288134, council_of_chalcedon:0.00418061645901, council_of_constance:0.00368902063879, battle_of_bannockburn:0.00330423875827, wars_of_the_roses:0.0032190053234, fourth_crusade:0.00313884003906, truman_doctrine:0.00305677859215, prague_spring:0.0030355410957, war_of_the_austrian_succession:0.00296470984368, battle_of_agincourt:0.00288242714904, lateran_treaty:0.0028812736197, kulturkampf:0.00283443501688, hanseatic_league:0.00242363006087, battle_of_lepanto:0.00199211555757",0,"council_of_trent:8.36252991981, john_wycliffe:2.82807050303, war_of_the_austrian_succession:2.62269534732, second_vatican_council:2.54592259356, diet_of_worms:2.39572642186, battle_of_lepanto:2.18634654838, otto_von_bismarck:2.05807574952, cultural_revolution:1.98599694916, thirty_years'_war:1.95494564474, congress_of_vienna:1.95467386696",history
187989,3,council_of_trent,"['it', 'its', 'it', 'who']",it,0,"council_of_trent:0.72336610321, battle_of_bosworth_field:0.012603189646, hartford_convention:0.0104795613774, samuel_adams:0.00968264069936, battle_of_agincourt:0.00757403003201, war_of_the_austrian_succession:0.00587557452568, council_of_chalcedon:0.00554823964182, second_vatican_council:0.00533595285878, council_of_constance:0.0051028841, battle_of_bannockburn:0.00459592923547, battle_of_lepanto:0.0044167799982, first_crusade:0.00436607327369, diet_of_worms:0.00433803724951, fourth_crusade:0.00425378113723, prague_spring:0.00394288649491, wars_of_the_roses:0.00379403149072, peloponnesian_war:0.00376431479984, jameson_raid:0.00345362168923, kulturkampf:0.00318260534434",0,"council_of_trent:7.8468946315, battle_of_lepanto:2.74720516518, war_of_the_austrian_succession:2.63233401818, thirty_years'_war:2.48075562861, congress_of_vienna:2.30655056217, diet_of_worms:2.02258278713, john_wycliffe:1.99923909801, otto_von_bismarck:1.92746453253, second_vatican_council:1.77969236023, battle_of_blenheim:1.71813819616, great_northern_war:1.70161563866",history
187989,4,council_of_trent,"['it', 'its', 'it', 'who']",it,0,"council_of_trent:0.733542004334, battle_of_bosworth_field:0.00976418422238, hartford_convention:0.0091176329598, fourth_crusade:0.00797423603397, council_of_chalcedon:0.00718947492081, second_vatican_council:0.00643483772692, battle_of_lepanto:0.00557949277565, council_of_constance:0.00546646462467, diet_of_worms:0.00428894581481, battle_of_agincourt:0.00409458823926, lateran_treaty:0.00400891651452, samuel_adams:0.00353326934364, first_crusade:0.0034244028145, kulturkampf:0.00320595829219, battle_of_bannockburn:0.00308422917233, guelphs_and_ghibellines:0.00301645448966, peloponnesian_war:0.00287430200742",0,"council_of_trent:7.48699773953, battle_of_lepanto:2.39524903475, thirty_years'_war:2.25882065653, diet_of_worms:2.23661912371, john_wycliffe:2.20262072145, second_vatican_council:2.12716820725, war_of_the_austrian_succession:2.07242573109, otto_von_bismarck:1.94769383934, congress_of_vienna:1.78398578263, battle_of_blenheim:1.66372440867",history
165630,0,neville_chamberlain,['his'],his,0,"neville_chamberlain:0.117255376685, lester_b._pearson:0.104532897494, margaret_thatcher:0.0357220310593, leon_trotsky:0.0343961190176, william_howard_taft:0.0342873028037, grover_cleveland:0.0233642054598, pierre_trudeau:0.019674002668, david_lloyd_george:0.0164169320914, william_jennings_bryan:0.0136647886079, paul_von_hindenburg:0.0133033888777, winston_churchill:0.0117405414519, louis_riel:0.0113900650354, brian_mulroney:0.0111931532776, victoria_woodhull:0.0106958172133, jimmy_carter:0.0106156336485, jawaharlal_nehru:0.0099112092097, vyacheslav_molotov:0.00957828128505, muhammad:0.00938463060429",1,"lester_b._pearson:4.01259065859, winston_churchill:3.89033669099, david_lloyd_george:3.83390196698, neville_chamberlain:3.72321897348, william_ewart_gladstone:3.15892705965, charles_stewart_parnell:3.10028425911, eugene_v._debs:3.07792631591, jimmy_carter:2.8948920633, nelson_mandela:2.75934115488, woodrow_wilson:2.63226824736, adlai_stevenson_ii:2.60059121444, calvin_coolidge:2.5500265787, huey_long:2.42601860528, benjamin_disraeli:2.30802768946, john_a._macdonald:2.28522988908, margaret_thatcher:2.27172673352",history
165630,1,neville_chamberlain,"['his', 'he']",his,0,"neville_chamberlain:0.496618176829, winston_churchill:0.0498293487299, david_lloyd_george:0.0478516312193, lester_b._pearson:0.03022739876, jawaharlal_nehru:0.0264994156929, william_howard_taft:0.0203771566769, margaret_thatcher:0.0187109492105, brian_mulroney:0.0105241749887, leon_trotsky:0.0100203176363, benjamin_disraeli:0.00880557833548, pierre_trudeau:0.00852409343078, cecil_rhodes:0.0083262471216, paul_von_hindenburg:0.00728680641018, vyacheslav_molotov:0.00684061430725, adolf_hitler:0.00679023541332, calvin_coolidge:0.00620964456205, indira_gandhi:0.00591526365534, camillo_benso,_count_of_cavour:0.00588399926036, muhammad:0.00576426929633",0,"david_lloyd_george:4.72463972911, winston_churchill:4.71026827924, neville_chamberlain:4.64370566537, lester_b._pearson:3.56815990681, benjamin_disraeli:3.12039721802, william_ewart_gladstone:2.98007074629, jimmy_carter:2.89007635778, nelson_mandela:2.80095154137, margaret_thatcher:2.74806714759, charles_stewart_parnell:2.74431673559, muhammad_ali_jinnah:2.50990370113, pierre_trudeau:2.42947953048, woodrow_wilson:2.23756104115, adlai_stevenson_ii:2.22907175403, john_a._macdonald:2.21278417237, ronald_reagan:2.11030552695, calvin_coolidge:2.0099760055",history
165630,2,neville_chamberlain,"['his', 'he', 'he']",his,0,"neville_chamberlain:0.865189259781, winston_churchill:0.0127049224222, jawaharlal_nehru:0.00630887863112, adolf_hitler:0.00467530064402, david_lloyd_george:0.00428908628923, vyacheslav_molotov:0.00427096331248, mikhail_gorbachev:0.00301687864955, paul_von_hindenburg:0.00287949716962, camillo_benso,_count_of_cavour:0.00275091021623, konrad_adenauer:0.00219675924898, muhammad_ali_jinnah:0.00208144033659, francisco_franco:0.00199842826546, alexander_kerensky:0.0019778196809, lester_b._pearson:0.00188208532744, adolf_eichmann:0.00179604628563, william_howard_taft:0.00164946530957, kwame_nkrumah:0.00159989909586, indira_gandhi:0.0015605128759",0,"neville_chamberlain:6.8001042441, winston_churchill:4.48321916425, david_lloyd_george:4.26795772961, lester_b._pearson:2.85873409673, muhammad_ali_jinnah:2.8278879668, adolf_hitler:2.61397361133, william_ewart_gladstone:2.57471458124, konrad_adenauer:2.41091822813, benjamin_disraeli:2.40709322584, nelson_mandela:2.32650330667, charles_stewart_parnell:2.27414014107, benito_mussolini:2.17553704094, pierre_trudeau:2.11744329268, margaret_thatcher:2.10308773429, jimmy_carter:2.08690191972, woodrow_wilson:2.08352995541, brian_mulroney:1.97416583489",history
165630,3,neville_chamberlain,"['his', 'he', 'he', 'who']",his,0,"neville_chamberlain:0.867093183588, winston_churchill:0.00973539140966, paul_von_hindenburg:0.00811296839274, adolf_hitler:0.00589652016838, francisco_franco:0.00472600041595, david_lloyd_george:0.00368910391761, vyacheslav_molotov:0.00365927393316, jawaharlal_nehru:0.00365332034553, konrad_adenauer:0.00247143996526, alexander_kerensky:0.00240309829545, mikhail_gorbachev:0.00223321777468, benjamin_disraeli:0.00220638201136, camillo_benso,_count_of_cavour:0.00216099618282, adolf_eichmann:0.00200022664784, lester_b._pearson:0.00166611071528, charles_stewart_parnell:0.00151524575629, victoria_woodhull:0.00141038318449, cecil_rhodes:0.00135280902757, muhammad_ali_jinnah:0.00130518788451",0,"neville_chamberlain:6.77030539299, winston_churchill:4.67135579586, david_lloyd_george:4.30589295178, adolf_hitler:3.11693876906, francisco_franco:2.78627410419, konrad_adenauer:2.61772176499, benito_mussolini:2.60449146612, lester_b._pearson:2.57531212963, muhammad_ali_jinnah:2.5521026873, william_ewart_gladstone:2.4863856751, paul_von_hindenburg:2.33160569256, nelson_mandela:2.1848131014, charles_stewart_parnell:2.1642973022, benjamin_disraeli:2.15706205231, woodrow_wilson:2.10639759796, pierre_trudeau:2.05045872052, huey_long:2.01944005039",history
187907,0,benjamin_disraeli,"['his', 'his']",his,4,"brigham_young:0.0180738525869, alexander_h._stephens:0.0127819381218, girolamo_savonarola:0.0121911530898, margaret_thatcher:0.00897302993622, benjamin_disraeli:0.00883922591703, miguel_hidalgo_y_costilla:0.00834087873019",0,"neville_chamberlain:3.28217828501, salvador_allende:3.0055452169, winston_churchill:2.97317911165, henry_hudson:2.97317911165, john_tyler:2.39399832864, claudius:2.35800113448, hubert_humphrey:2.29958161468, warren_g._harding:2.27359528242, william_jennings_bryan:2.26107591375, fidel_castro:2.21571491427, leon_trotsky:2.18741044375, thaddeus_stevens:1.96260314931, woodrow_wilson:1.95756505412",history
187907,1,benjamin_disraeli,"['his', 'his', 'his']",his,0,"louis_brandeis:0.0319606321065, james_g._blaine:0.0233165330466, benjamin_disraeli:0.0232713782202, benito_mussolini:0.0174458476458, charles_stewart_parnell:0.0165608697082, alexander_h._stephens:0.0147516165904, neville_chamberlain:0.0100661456146, nikita_khrushchev:0.00901629648129, brian_mulroney:0.00818332947246, barry_goldwater:0.00775185289046, hubert_humphrey:0.00763766452622",0,"neville_chamberlain:3.85841474957, benjamin_disraeli:3.45588911603, winston_churchill:3.44123570398, margaret_thatcher:2.84293452168, david_lloyd_george:2.76548771142, arthur_wellesley,_1st_duke_of_wellington:2.71981772348, indira_gandhi:2.65917435102, claudius:2.42996808468, william_ewart_gladstone:2.12428402756, salvador_allende:2.11529942091, fidel_castro:2.06427592533, camillo_benso,_count_of_cavour:1.91404469247, john_tyler:1.91000160243, maximilien_de_robespierre:1.82665909215, otto_von_bismarck:1.79229221681, warren_g._harding:1.759887137, louis_brandeis:1.62249996364",history
187907,2,benjamin_disraeli,"['his', 'his', 'his', 'he']",his,0,"benjamin_disraeli:0.204075830593, winston_churchill:0.0218680061656, louis_brandeis:0.0140665263184, charles_stewart_parnell:0.0130144284898, alexander_h._stephens:0.0126475386205, william_ewart_gladstone:0.012512764536, james_g._blaine:0.0119477718072, margaret_thatcher:0.0100126573983, benjamin_harrison:0.00718329554773, benito_mussolini:0.00716632737051, neville_chamberlain:0.00659842647083",0,"benjamin_disraeli:5.91953883734, neville_chamberlain:4.4437918992, david_lloyd_george:4.35958757128, william_ewart_gladstone:4.08928552616, winston_churchill:4.06761072343, arthur_wellesley,_1st_duke_of_wellington:3.34124171945, margaret_thatcher:2.92245328546, robert_walpole:2.65911072399, john_tyler:2.07616401243, indira_gandhi:2.06629976536, otto_von_bismarck:1.99668480256, henry_vii_of_england:1.94955673749, huey_long:1.89649676495, charles_stewart_parnell:1.6741686454, claudius:1.53880415648, warren_g._harding:1.52588271076",history
187907,3,benjamin_disraeli,"['his', 'his', 'his', 'he']",his,0,"benjamin_disraeli:0.568586851181, charles_stewart_parnell:0.0353554491795, winston_churchill:0.0250906053061, william_ewart_gladstone:0.0151509480773, neville_chamberlain:0.0115263094644, brian_mulroney:0.00643761827424, david_lloyd_george:0.00643288792926, louis_brandeis:0.00586418551594, alexander_h._stephens:0.00552934887674, margaret_thatcher:0.00516158760113, benito_mussolini:0.00420033514092, cecil_rhodes:0.00360049034183, james_g._blaine:0.00350119083753, paul_von_hindenburg:0.00315883755808, benjamin_harrison:0.00311638516689, adolf_hitler:0.00294949290346",0,"benjamin_disraeli:6.10711095355, william_ewart_gladstone:4.28850814302, david_lloyd_george:4.27901126163, winston_churchill:3.79159580969, neville_chamberlain:3.66227355631, arthur_wellesley,_1st_duke_of_wellington:3.44016784929, margaret_thatcher:2.87273316537, charles_stewart_parnell:2.73550099915, robert_walpole:2.38630687403, otto_von_bismarck:2.07919063434, indira_gandhi:2.06914731687, john_tyler:2.03706953844, henry_vii_of_england:1.97282962583, ronald_reagan:1.94056146192, john_a._macdonald:1.75391219617, adolf_hitler:1.69675546678, brian_mulroney:1.64449451196, konrad_adenauer:1.60153300212, napoleon_iii:1.573140654",history
187916,0,porfirio_diaz,,,,,,,history
187916,1,porfirio_diaz,['his'],his,2,"francisco_franco:0.0020048973363, charles_de_gaulle:0.00188522019008, oliver_cromwell:0.00142853755031, lester_b._pearson:0.00141200573832, warren_g._harding:0.00133250440693, chiang_kai-shek:0.00129202139388, mark_antony:0.00119747761889, thomas_paine:0.00106881912343, francisco_pizarro:0.00103084621432, thomas_hart_benton_(politician):0.000991241206742, amerigo_vespucci:0.000901710840653, john_quincy_adams:0.000885958907586, george_washington:0.000827560843395, mao_zedong:0.000790412719231",0,"robert_walpole:3.3766654883, alexander_hamilton:2.86477010387, james_a._garfield:2.63159245955, charles_sumner:2.58659202443, vyacheslav_molotov:2.53124507813, fidel_castro:2.42821232814, emiliano_zapata:2.27719905004, thomas_jefferson:2.23602119079, nikita_khrushchev:2.23469633173, ulysses_s._grant:2.22472652585, nelson_mandela:2.19390797087, earl_warren:2.14613596671, ronald_reagan:2.03536951257, grover_cleveland:1.91103733905, konrad_adenauer:1.90971766502, leon_trotsky:1.90708379506, david_lloyd_george:1.88557460908, margaret_thatcher:1.88148056257",history
