kate_chopin,Kate Chopin,YES
katherine_anne_porter,Katherine Anne Porter,YES
kazakhstan,Kazakhstan,YES
kazimir_malevich,Kazimir Malevich,YES
kazuo_ishiguro,Kazuo Ishiguro,YES
kebra_nagast,Kebra Nagast,YES
keeling_curve,Keeling Curve,YES
kellogg-briand_pact,,NO
kelp,Kelp,YES
ken_kesey,Ken Kesey,YES
kenneth_arrow,Kenneth Arrow,YES
kenneth_waltz,Kenneth Waltz,YES
kennewick_man,Kennewick Man,YES
kentucky,Kentucky,YES
kenzaburo_oe,,NO
kepler's_laws_of_planetary_motion,Kepler's laws of planetary motion,YES
kerala,Kerala,YES
keratin,Keratin,YES
kernel_(computing),,NO
kerr_effect,Kerr effect,YES
kerr_metric,Kerr metric,YES
ketone,Ketone,YES
kevlar,Kevlar,YES
khalsa,Khalsa,YES
khmer_empire,Khmer Empire,YES
khnum,Khnum,YES
kidnapped_(novel),Kidnapped (novel),YES
kidney,Kidney,YES
kilogram,Kilogram,YES
kin_selection,Kin selection,YES
kind_of_blue,Kind of Blue,YES
kinetic_energy,Kinetic energy,YES
kinetic_isotope_effect,Kinetic isotope effect,YES
kinetic_theory,Kinetic theory,YES
king_arthur,King Arthur,YES
king_james_version,King James Version,YES
king_lear,King Lear,YES
kinsey_reports,Kinsey Reports,YES
kisangani,Kisangani,YES
kitchen_cabinet,Kitchen Cabinet,YES
kiwi,Kiwi,YES
klezmer,Klezmer,YES
klinefelter_syndrome,Klinefelter syndrome,YES
knee,Knee,YES
knights_of_labor,Knights of Labor,YES
kodiak_island,Kodiak Island,YES
kokopelli,Kokopelli,YES
kolkata,Kolkata,YES
komodo_dragon,Komodo dragon,YES
konrad_adenauer,Konrad Adenauer,YES
konrad_lorenz,Konrad Lorenz,YES
kosovo,Kosovo,YES
krill,Krill,YES
krishna,Krishna,YES
kristin_lavransdatter,Kristin Lavransdatter,YES
kronecker_delta,Kronecker delta,YES
krypton,Krypton,YES
krzysztof_penderecki,Krzysztof Penderecki,YES
kubla_khan,Kubla Khan,YES
kublai_khan,Kublai Khan,YES
kuiper_belt,Kuiper belt,YES
kullervo,Kullervo,YES
kulturkampf,Kulturkampf,YES
kura_river,Kura River,YES
kurt_koffka,Kurt Koffka,YES
kurt_lewin,Kurt Lewin,YES
kurt_vonnegut,Kurt Vonnegut,YES
kurt_weill,Kurt Weill,YES
kurtosis,Kurtosis,YES
kuru_(disease),Kuru (disease),YES
kurukshetra_war,Kurukshetra War,YES
kusanagi,Kusanagi,YES
kvasir,Kvasir,YES
kwame_nkrumah,Kwame Nkrumah,YES
kwashiorkor,Kwashiorkor,YES
kyrgyzstan,Kyrgyzstan,YES
la_belle_dame_sans_merci,La Belle Dame sans Merci,YES
la_brea_tar_pits,La Brea Tar Pits,YES
la_dolce_vita,La Dolce Vita,YES
la_fanciulla_del_west,La fanciulla del West,YES
la_gioconda_(opera),La Gioconda (opera),YES
la_sonnambula,La sonnambula,YES
la_strada,La Strada,YES
la_traviata,La traviata,YES
labour_party_(uk),Labour Party (UK),YES
labyrinth,Labyrinth,YES
lac_operon,Lac operon,YES
lactic_acid,Lactic acid,YES
lactose,Lactose,YES
lactose_intolerance,Lactose intolerance,YES
lady_gaga,Lady Gaga,YES
lady_macbeth_of_the_mtsensk_district_(opera),Lady Macbeth of the Mtsensk District (opera),YES
lady_of_the_lake,Lady of the Lake,YES
lady_windermere's_fan,Lady Windermere's Fan,YES
lady_with_an_ermine,Lady with an Ermine,YES
laetoli,Laetoli,YES
laffer_curve,Laffer curve,YES
lag_baomer,Lag BaOmer,YES
lagos,Lagos,YES
lagrangian,Lagrangian,YES
lagrangian_mechanics,Lagrangian mechanics,YES
lagrangian_point,Lagrangian point,YES
laius,Laius,YES
lake_baikal,Lake Baikal,YES
lake_biwa,Lake Biwa,YES
lake_chad,Lake Chad,YES
lake_champlain,Lake Champlain,YES
lake_erie,Lake Erie,YES
lake_eyre,Lake Eyre,YES
lake_geneva,Lake Geneva,YES
lake_kivu,Lake Kivu,YES
lake_ladoga,Lake Ladoga,YES
lake_malawi,Lake Malawi,YES
lake_maracaibo,Lake Maracaibo,YES
lake_michigan,Lake Michigan,YES
lake_nicaragua,Lake Nicaragua,YES
lake_of_the_woods,Lake of the Woods,YES
lake_ontario,Lake Ontario,YES
lake_pontchartrain,Lake Pontchartrain,YES
lake_superior,Lake Superior,YES
lake_tahoe,Lake Tahoe,YES
lake_tanganyika,Lake Tanganyika,YES
lake_titicaca,Lake Titicaca,YES
lake_van,Lake Van,YES
lake_victoria,Lake Victoria,YES
lake_winnipeg,Lake Winnipeg,YES
lakshmi,Lakshmi,YES
lamb_shift,Lamb shift,YES
lambda_calculus,Lambda calculus,YES
lambda_phage,Lambda phage,YES
laminar_flow,Laminar flow,YES
laminin,Laminin,YES
landscape_with_the_fall_of_icarus,Landscape with the Fall of Icarus,YES
langston_hughes,Langston Hughes,YES
lanthanide_contraction,Lanthanide contraction,YES
laos,Laos,YES
lapland_(region),Lapland (region),YES
large_intestine,Large intestine,YES
larmor_precession,Larmor precession,YES
larynx,Larynx,YES
las_meninas,Las Meninas,YES
lascaux,Lascaux,YES
laser,Laser,YES
last_judgment_(van_der_weyden),Last Judgment (van der Weyden),YES
lateran_treaty,Lateran Treaty,YES
lattice_energy,Lattice energy,YES
laurence_sterne,Laurence Sterne,YES
law_and_economics,Law and economics,YES
law_of_mass_action,Law of mass action,YES
lawrence_klein,Lawrence Klein,YES
lawrence_kohlberg,Lawrence Kohlberg,YES
lawrence_livermore_national_laboratory,Lawrence Livermore National Laboratory,YES
lawrencium,Lawrencium,YES
laws_of_thermodynamics,Laws of thermodynamics,YES
lazio,Lazio,YES
le_chatelier's_principle,Le Chatelier's principle,YES
le_corbusier,Le Corbusier,YES
le_havre,Le Havre,YES
league_of_nations,League of Nations,YES
leah,Leah,YES
learned_helplessness,Learned helplessness,YES
leaves_of_grass,Leaves of Grass,YES
lectures_on_the_philosophy_of_history,Lectures on the Philosophy of History,YES
leda_and_the_swan,Leda and the Swan,YES
leeroy_jenkins,Leeroy Jenkins,YES
legalism_(chinese_philosophy),Legalism (Chinese philosophy),YES
legionnaires'_disease,Legionnaires' disease,YES
l'elisir_d'amore,L'elisir d'amore,YES
lena_river,Lena River,YES
lennard-jones_potential,Lennard-Jones potential,YES
lens_(anatomy),Lens (anatomy),YES
lens_(optics),Lens (optics),YES
lent,Lent,YES
leo_(constellation),Leo (constellation),YES
leo_strauss,Leo Strauss,YES
leo_tolstoy,Leo Tolstoy,YES
leon_battista_alberti,Leon Battista Alberti,YES
leon_festinger,Leon Festinger,YES
leon_trotsky,Leon Trotsky,YES
leonard_bernstein,Leonard Bernstein,YES
leonardo_da_vinci,Leonardo da Vinci,YES
leonid_brezhnev,Leonid Brezhnev,YES
leonids,Leonids,YES
lepidoptera,Lepidoptera,YES
leprosy,Leprosy,YES
leptin,Leptin,YES
leptis_magna,Leptis Magna,YES
lepton,Lepton,YES
lernaean_hydra,Lernaean Hydra,YES
les_demoiselles_d'avignon,Les Demoiselles d'Avignon,YES
les_huguenots,Les Huguenots,YES
les_troyens,Les Troyens,YES
lesotho,Lesotho,YES
lester_b._pearson,Lester B. Pearson,YES
lethe,Lethe,YES
leto,Leto,YES
leukemia,Leukemia,YES
lev_vygotsky,Lev Vygotsky,YES
leviathan,Leviathan,YES
leviathan_(book),Leviathan (book),YES
lewis_carroll,Lewis Carroll,YES
lewis_cass,Lewis Cass,YES
lewis_mumford,Lewis Mumford,YES
lewis_structure,Lewis structure,YES
lewis_terman,Lewis Terman,YES
leyden_jar,Leyden jar,YES
lhasa,Lhasa,YES
liar_paradox,Liar paradox,YES
liberal_paradox,Liberal paradox,YES
libertarian_party_(united_states),Libertarian Party (United States),YES
liberty_leading_the_people,Liberty Leading the People,YES
libya,Libya,YES
lichen,Lichen,YES
lie_algebra,Lie algebra,YES
ligand,Ligand,YES
light_in_august,Light in August,YES
light-emitting_diode,Light-emitting diode,YES
lilith,Lilith,YES
lillian_hellman,Lillian Hellman,YES
lima,Lima,YES
limbo,Limbo,YES
limbourg_brothers,Limbourg brothers,YES
liminality,Liminality,YES
limpopo_river,Limpopo River,YES
lincoln_cathedral,Lincoln Cathedral,YES
l'incoronazione_di_poppea,L'incoronazione di Poppea,YES
linear_b,Linear B,YES
lines_written_a_few_miles_above_tintern_abbey,Lines written a few miles above Tintern Abbey,YES
linguistics,Linguistics,YES
linus_pauling,Linus Pauling,YES
linux,Linux,YES
lipid,Lipid,YES
liquid_crystal,Liquid crystal,YES
liquidity_trap,Liquidity trap,YES
lise_meitner,Lise Meitner,YES
listeria_monocytogenes,Listeria monocytogenes,YES
l'italiana_in_algeri,L'italiana in Algeri,YES
lithium,Lithium,YES
little_albert_experiment,Little Albert experiment,YES
little_women,Little Women,YES
liver,Liver,YES
liverpool,Liverpool,YES
livy,Livy,YES
ljubljana,Ljubljana,YES
lobotomy,Lobotomy,YES
lochner_v._new_york,Lochner v. New York,YES
logical_positivism,Logical positivism,YES
logo_(programming_language),Logo (programming language),YES
logotherapy,Logotherapy,YES
lohengrin_(opera),Lohengrin (opera),YES
loki,Loki,YES
lolita,LOLITA,YES
lollardy,Lollardy,YES
london_dispersion_force,London dispersion force,YES
london_equations,London equations,YES
long_day's_journey_into_night,Long Day's Journey into Night,YES
long_island,Long Island,YES
long_march,Long March,YES
loop_of_henle,Loop of Henle,YES
loop_quantum_gravity,Loop quantum gravity,YES
lord_byron,Lord Byron,YES
lord_jim,Lord Jim,YES
lord_of_the_flies,Lord of the Flies,YES
lord's_resistance_army,Lord's Resistance Army,YES
lorentz_force,Lorentz force,YES
lorentz_transformation,Lorentz transformation,YES
lorenz_curve,Lorenz curve,YES
lorenzo_ghiberti,Lorenzo Ghiberti,YES
l'orfeo,L'Orfeo,YES
lorraine_hansberry,Lorraine Hansberry,YES
lot_(biblical_person),Lot (biblical person),YES
lotus_sutra,Lotus Sutra,YES
lou_dobbs,Lou Dobbs,YES
louis_althusser,Louis Althusser,YES
louis_antoine_de_bougainville,Louis Antoine de Bougainville,YES
louis_armstrong,Louis Armstrong,YES
louis_brandeis,Louis Brandeis,YES
louis_daguerre,Louis Daguerre,YES
louis_de_broglie,Louis de Broglie,YES
louis_kahn,Louis Kahn,YES
louis_pasteur,Louis Pasteur,YES
louis_riel,Louis Riel,YES
louis_spohr,Louis Spohr,YES
louis_sullivan,Louis Sullivan,YES
louisa_may_alcott,Louisa May Alcott,YES
louisiana,Louisiana,YES
louisiana_purchase,Louisiana Purchase,YES
love_in_the_time_of_cholera,Love in the Time of Cholera,YES
loving_v._virginia,Loving v. Virginia,YES
lucas_cranach_the_elder,Lucas Cranach the Elder,YES
lucas_critique,Lucas critique,YES
lucia_di_lammermoor,Lucia di Lammermoor,YES
lucius_vorenus_(rome_character),Lucius Vorenus (Rome character),YES
lucy_(australopithecus),Lucy (Australopithecus),YES
luddite,Luddite,YES
ludwig_feuerbach,Ludwig Feuerbach,YES
ludwig_mies_van_der_rohe,Ludwig Mies van der Rohe,YES
ludwig_prandtl,Ludwig Prandtl,YES
ludwig_van_beethoven,Ludwig van Beethoven,YES
ludwig_wittgenstein,Ludwig Wittgenstein,YES
lugh,Lugh,YES
lugus,Lugus,YES
lulu_(opera),Lulu (opera),YES
lumbar_puncture,Lumbar puncture,YES
luminosity,Luminosity,YES
lungfish,Lungfish,YES
lupercalia,Lupercalia,YES
lutheranism,Lutheranism,YES
luxembourg,Luxembourg,YES
luzon,Luzon,YES
lycidas,Lycidas,YES
lyman_series,Lyman series,YES
lyme_disease,Lyme disease,YES
lymph,Lymph,YES
lymph_node,Lymph node,YES
lymphocyte,Lymphocyte,YES
lynn_margulis,Lynn Margulis,YES
lysine,Lysine,YES
lysistrata,Lysistrata,YES
lysosomal_storage_disease,Lysosomal storage disease,YES
lysosome,Lysosome,YES
lysozyme,Lysozyme,YES
lytic_cycle,Lytic cycle,YES
maat,Maat,YES
mabinogion,Mabinogion,YES
macbeth_(character),Macbeth (character),YES
mach_number,Mach number,YES
machine_learning,Machine learning,YES
mackenzie_river,Mackenzie River,YES
mackinac_island,Mackinac Island,YES
macular_degeneration,Macular degeneration,YES
madagascar,Madagascar,YES
madame_bovary,Madame Bovary,YES
madeira,Madeira,YES
madelung_constant,Madelung constant,YES
madonna_of_chancellor_rolin,Madonna of Chancellor Rolin,YES
magi,Magi,YES
magic_(paranormal),Magic (paranormal),YES
maginot_line,Maginot Line,YES
magna_carta,Magna Carta,YES
magnesium,Magnesium,YES
magnetic_field,Magnetic field,YES
magnetic_flux,Magnetic flux,YES
magnetic_moment,Magnetic moment,YES
magnetic_monopole,Magnetic monopole,YES
magnetic_potential,Magnetic potential,YES
magnetosphere,Magnetosphere,YES
magnitude_(astronomy),Magnitude (astronomy),YES
mahabharata,Mahabharata,YES
mahavira,Mahavira,YES
mahayana_sutras,,NO
mahdi,Mahdi,YES
maillard_reaction,Maillard reaction,YES
main_(river),Main (river),YES
main_street_(novel),Main Street (novel),YES
maine,Maine,YES
maitreya,Maitreya,YES
major_barbara,Major Barbara,YES
malaria,Malaria,YES
maldives,Maldives,YES
mali_empire,Mali Empire,YES
malleus_maleficarum,Malleus Maleficarum,YES
malpighian_tubule_system,Malpighian tubule system,YES
malt,Malt,YES
maltose,Maltose,YES
mammalian_target_of_rapamycin,Mammalian target of rapamycin,YES
mandala,Mandala,YES
manetho,Manetho,YES
manfred_symphony,Manfred Symphony,YES
manganese,Manganese,YES
manhattan_(film),Manhattan (film),YES
manichaeism,Manichaeism,YES
manifest_destiny,Manifest destiny,YES
manitoba,Manitoba,YES
mannerheim_line,Mannerheim Line,YES
mannerism,Mannerism,YES
mannich_reaction,Mannich reaction,YES
manon_lescaut_(puccini),Manon Lescaut (Puccini),YES
mansfield_park,Mansfield Park,YES
mantle_plume,Mantle plume,YES
mantra,Mantra,YES
manu_(hinduism),Manu (Hinduism),YES
manuel_puig,Manuel Puig,YES
many-worlds_interpretation,Many-worlds interpretation,YES
manzanar,Manzanar,YES
mao_zedong,Mao Zedong,YES
maoism,Maoism,YES
mapp_v._ohio,Mapp v. Ohio,YES
marc_chagall,Marc Chagall,YES
marcel_duchamp,Marcel Duchamp,YES
marcel_mauss,Marcel Mauss,YES
marcel_proust,Marcel Proust,YES
marcello_malpighi,Marcello Malpighi,YES
marco_polo,Marco Polo,YES
marcus_garvey,Marcus Garvey,YES
marcus_licinius_crassus,Marcus Licinius Crassus,YES
marcus_theory,Marcus theory,YES
mardi_gras,Mardi Gras,YES
marduk,Marduk,YES
marfan_syndrome,Marfan syndrome,YES
margaret_atwood,Margaret Atwood,YES
margaret_mead,Margaret Mead,YES
margaret_sanger,Margaret Sanger,YES
margaret_thatcher,Margaret Thatcher,YES
marginal_revenue,Marginal revenue,YES
marginal_utility,Marginal utility,YES
maria_theresa,Maria Theresa,YES
marian_anderson,Marian Anderson,YES
marie_de'_medici_cycle,Marie de' Medici cycle,YES
mario_vargas_llosa,Mario Vargas Llosa,YES
mark_antony,Mark Antony,YES
mark_rothko,Mark Rothko,YES
mark_the_evangelist,Mark the Evangelist,YES
mark_twain,Mark Twain,YES
markov_chain,Markov chain,YES
markovnikov's_rule,Markovnikov's rule,YES
marprelate_controversy,Marprelate Controversy,YES
marquesas_islands,Marquesas Islands,YES
mars,Mars,YES
mars_(mythology),Mars (mythology),YES
marshall_mcluhan,Marshall McLuhan,YES
marshall_plan,Marshall Plan,YES
marshall_sahlins,Marshall Sahlins,YES
marsyas,Marsyas,YES
martha_graham,Martha Graham,YES
martial_law,Martial law,YES
martin_buber,Martin Buber,YES
martin_heidegger,Martin Heidegger,YES
martin_luther,Martin Luther,YES
martin_van_buren,Martin Van Buren,YES
marvin_harris,Marvin Harris,YES
"mary,_queen_of_scots","Mary, Queen of Scots",YES
mary_baker_eddy,Mary Baker Eddy,YES
mary_cassatt,Mary Cassatt,YES
mary_leakey,Mary Leakey,YES
mary_wollstonecraft,Mary Wollstonecraft,YES
masaccio,Masaccio,YES
maser,Maser,YES
maslow's_hierarchy_of_needs,Maslow's hierarchy of needs,YES
mass,Mass,YES
mass_(music),Mass (music),YES
mass_in_b_minor,Mass in B minor,YES
mass_spectrometry,Mass spectrometry,YES
massacre_of_the_innocents,Massacre of the Innocents,YES
materialism,Materialism,YES
math_fab_mathonwy,Math fab Mathonwy,YES
mathis_der_maler_(opera),Mathis der Maler (opera),YES
matthew_arnold,Matthew Arnold,YES
maunder_minimum,Maunder Minimum,YES
maurice_merleau-ponty,Maurice Merleau-Ponty,YES
maurice_ravel,Maurice Ravel,YES
mauritius,Mauritius,YES
mausoleum_at_halicarnassus,Mausoleum at Halicarnassus,YES
max_ernst,Max Ernst,YES
max_horkheimer,Max Horkheimer,YES
max_schmitt_in_a_single_scull,Max Schmitt in a Single Scull,YES
max_stirner,Max Stirner,YES
max_weber,Max Weber,YES
max_wertheimer,Max Wertheimer,YES
maxim_gorky,Maxim Gorky,YES
maximilien_de_robespierre,Maximilien de Robespierre,YES
maximum_likelihood,Maximum likelihood,YES
maxwell's_demon,Maxwell's demon,YES
maxwell's_equations,Maxwell's equations,YES
maya_angelou,Maya Angelou,YES
maya_hero_twins,Maya Hero Twins,YES
maya_lin,Maya Lin,YES
mean_free_path,Mean free path,YES
measles,Measles,YES
measure_for_measure,Measure for Measure,YES
medb,Medb,YES
medea,Medea,YES
medina,Medina,YES
meditation,Meditation,YES
meditations_on_first_philosophy,Meditations on First Philosophy,YES
medulla_oblongata,Medulla oblongata,YES
medusa,Medusa,YES
meiji_restoration,Meiji Restoration,YES
meiosis,Meiosis,YES
meissner_effect,Meissner effect,YES
meistersinger,Meistersinger,YES
mekong,Mekong,YES
melampus,Melampus,YES
melanin,Melanin,YES
melanoma,Melanoma,YES
melbourne,Melbourne,YES
melting_point,Melting point,YES
melville_j._herskovits,Melville J. Herskovits,YES
membrane_potential,Membrane potential,YES
memnon_(mythology),Memnon (mythology),YES
memristor,Memristor,YES
mencius,Mencius,YES
mengistu_haile_mariam,Mengistu Haile Mariam,YES
meninges,Meninges,YES
meningitis,Meningitis,YES
menno_simons,Menno Simons,YES
meno,Meno,YES
menopause,Menopause,YES
mensheviks,Mensheviks,YES
mephisto_waltzes,Mephisto Waltzes,YES
mercantilism,Mercantilism,YES
mercury_(element),Mercury (element),YES
mercury_(planet),Mercury (planet),YES
meristem,Meristem,YES
merlin,Merlin,YES
merrimack_river,Merrimack River,YES
mesocyclone,Mesocyclone,YES
mesoderm,Mesoderm,YES
meson,Meson,YES
messenger_rna,Messenger RNA,YES
messiah_(handel),Messiah (Handel),YES
metalloid,Metalloid,YES
metamorphism,Metamorphism,YES
metamorphoses,Metamorphoses,YES
metaphor,Metaphor,YES
metaphysics,Metaphysics,YES
metaphysics_(aristotle),Metaphysics (Aristotle),YES
metastasis,Metastasis,YES
meteora,Meteora,YES
methadone,Methadone,YES
methionine,Methionine,YES
methodism,Methodism,YES
methylation,Methylation,YES
metropolis_(1927_film),Metropolis (1927 film),YES
miami,Miami,YES
micah_(prophet),Micah (prophet),YES
michael_(archangel),Michael (archangel),YES
michael_faraday,Michael Faraday,YES
michael_haydn,Michael Haydn,YES
michael_j._s._dewar,Michael J. S. Dewar,YES
michael_oakeshott,Michael Oakeshott,YES
michael_reaction,Michael reaction,YES
michael_tippett,Michael Tippett,YES
michaelis-menten_kinetics,,NO
michel_foucault,Michel Foucault,YES
michelangelo,Michelangelo,YES
michigan,Michigan,YES
microcredit,Microcredit,YES
microtubule,Microtubule,YES
midas,Midas,YES
middle_english,Middle English,YES
middlemarch,Middlemarch,YES
middletown_studies,Middletown studies,YES
midnight's_children,Midnight's Children,YES
mie_scattering,Mie scattering,YES
miguel_angel_asturias,Miguel Angel Asturias,YES
miguel_de_cervantes,Miguel de Cervantes,YES
miguel_de_unamuno,Miguel de Unamuno,YES
miguel_hidalgo_y_costilla,Miguel Hidalgo y Costilla,YES
mikhail_bakunin,Mikhail Bakunin,YES
mikhail_glinka,Mikhail Glinka,YES
mikhail_gorbachev,Mikhail Gorbachev,YES
mikhail_lermontov,Mikhail Lermontov,YES
milan_kundera,Milan Kundera,YES
miles_davis,Miles Davis,YES
milgram_experiment,Milgram experiment,YES
milky_way,Milky Way,YES
millard_fillmore,Millard Fillmore,YES
millennium_park,Millennium Park,YES
milton_friedman,Milton Friedman,YES
mily_balakirev,Mily Balakirev,YES
mimicry,Mimicry,YES
mind,Mind,YES
mindanao,Mindanao,YES
ming_dynasty,Ming dynasty,YES
minimum_wage,Minimum wage,YES
minkowski_space,Minkowski space,YES
minneapolis,Minneapolis,YES
minnesota,Minnesota,YES
minnesota_multiphasic_personality_inventory,Minnesota Multiphasic Personality Inventory,YES
minos,Minos,YES
mirage,Mirage,YES
mircea_eliade,Mircea Eliade,YES
miriam,Miriam,YES
mishnah,Mishnah,YES
miss_julie,Miss Julie,YES
missouri_compromise,Missouri Compromise,YES
missouri_river,Missouri River,YES
mistletoe,Mistletoe,YES
mithra,Mithra,YES
mitochondrial_dna,Mitochondrial DNA,YES
mitochondrion,Mitochondrion,YES
mitosis,Mitosis,YES
mjolnir_(comics),Mjolnir (comics),YES
moab,Moab,YES
mobutu_sese_seko,Mobutu Sese Seko,YES
modest_mussorgsky,Modest Mussorgsky,YES
modified_newtonian_dynamics,Modified Newtonian dynamics,YES
mohism,Mohism,YES
moksha,Moksha,YES
mole_(unit),Mole (unit),YES
molecular_orbital,Molecular orbital,YES
molecular_orbital_theory,Molecular orbital theory,YES
mollusca,Mollusca,YES
molly_maguires,Molly Maguires,YES
molybdenum,Molybdenum,YES
mombasa,Mombasa,YES
moment_of_inertia,Moment of inertia,YES
momentum,Momentum,YES
mona_lisa,Mona Lisa,YES
monadology,Monadology,YES
monarch_butterfly,Monarch butterfly,YES
monetary_policy,Monetary policy,YES
mono_lake,Mono Lake,YES
monoamine_oxidase,Monoamine oxidase,YES
monoclonal_antibody,Monoclonal antibody,YES
monoclonal_antibody_therapy,Monoclonal antibody therapy,YES
monophysitism,Monophysitism,YES
monopolistic_competition,Monopolistic competition,YES
monopoly,Monopoly,YES
monopsony,Monopsony,YES
monroe_doctrine,Monroe Doctrine,YES
montana,Montana,YES
month,Month,YES
monticello,Monticello,YES
montreal,Montreal,YES
montserrat,Montserrat,YES
moons_of_uranus,Moons of Uranus,YES
moraine,Moraine,YES
moral_hazard,Moral hazard,YES
morality,Morality,YES
mordred,Mordred,YES
morgan_le_fay,Morgan le Fay,YES
mormonism,Mormonism,YES
morphine,Morphine,YES
moses,Moses,YES
moses_(michelangelo),Moses (Michelangelo),YES
moses_mendelssohn,Moses Mendelssohn,YES
mosque,Mosque,YES
mossbauer_effect,,NO
motet,Motet,YES
mount_fuji,Mount Fuji,YES
mount_hood,Mount Hood,YES
mount_kilimanjaro,Mount Kilimanjaro,YES
mount_kinabalu,Mount Kinabalu,YES
mount_kosciuszko,Mount Kosciuszko,YES
mount_of_olives,Mount of Olives,YES
mount_shasta,Mount Shasta,YES
mount_whitney,Mount Whitney,YES
mountains_of_bhutan,Mountains of Bhutan,YES
mourning_becomes_electra,Mourning Becomes Electra,YES
mozambique,Mozambique,YES
mozart_piano_concertos,Mozart piano concertos,YES
mr._smith_goes_to_washington,Mr. Smith Goes to Washington,YES
mrs_dalloway,Mrs Dalloway,YES
mughal_empire,Mughal Empire,YES
muhammad,Muhammad,YES
muhammad_ali_jinnah,Muhammad Ali Jinnah,YES
mulholland_drive_(film),Mulholland Drive (film),YES
muller's_ratchet,Muller's ratchet,YES
multiple_realizability,Multiple realizability,YES
munich,Munich,YES
munster,Munster,YES
muon,Muon,YES
muqaddimah,Muqaddimah,YES
mural,Mural,YES
murder_on_the_orient_express,Murder on the Orient Express,YES
murray_gell-mann,Murray Gell-Mann,YES
murray_river,Murray River,YES
muscular_dystrophy,Muscular dystrophy,YES
mushroom,Mushroom,YES
music_of_pyotr_ilyich_tchaikovsky,Music of Pyotr Ilyich Tchaikovsky,YES
muskrat,Muskrat,YES
mustafa_kemal_ataturk,,NO
mutation_rate,Mutation rate,YES
muzafer_sherif,Muzafer Sherif,YES
my_antonia,,NO
my_last_duchess,My Last Duchess,YES
myasthenia_gravis,Myasthenia gravis,YES
mycenae,Mycenae,YES
myelin,Myelin,YES
myelin_sheath_gap,,NO
myocardial_infarction,Myocardial infarction,YES
myoglobin,Myoglobin,YES
myosin,Myosin,YES
myron,Myron,YES
myrrha,Myrrha,YES
mystical_marriage_of_saint_catherine,Mystical marriage of Saint Catherine,YES
mythologies_(book),Mythologies (book),YES
nabokov,,NO
nabucco,Nabucco,YES
nadine_gordimer,Nadine Gordimer,YES
nagarjuna,Nagarjuna,YES
nagasaki,Nagasaki,YES
naguib_mahfouz,Naguib Mahfouz,YES
nairobi,Nairobi,YES
namib_desert,Namib Desert,YES
namibia,Namibia,YES
naming_and_necessity,Naming and Necessity,YES
nanook_of_the_north,Nanook of the North,YES
naphthalene,Naphthalene,YES
napoleon_as_mars_the_peacemaker,Napoleon as Mars the Peacemaker,YES
napoleon_iii,Napoleon III,YES
nash_equilibrium,Nash equilibrium,YES
nat_turner,Nat Turner,YES
nathaniel_hawthorne,Nathaniel Hawthorne,YES
nation_of_islam,Nation of Islam,YES
native_son,Native Son,YES
nature_(essay),Nature (essay),YES
nauru,Nauru,YES
nautilus,Nautilus,YES
navarre,Navarre,YES
nazca_culture,Nazca culture,YES
nazca_lines,Nazca Lines,YES
nebuchadnezzar_ii,Nebuchadnezzar II,YES
necrosis,Necrosis,YES
negative_index_metamaterials,Negative index metamaterials,YES
nehemiah,Nehemiah,YES
nelson_mandela,Nelson Mandela,YES
nematode,Nematode,YES
nemean_lion,Nemean lion,YES
neoconservatism,Neoconservatism,YES
neon,Neon,YES
neoplatonism,Neoplatonism,YES
neoprene,Neoprene,YES
neoptolemus,Neoptolemus,YES
neorealism_(international_relations),Neorealism (international relations),YES
nephthys,Nephthys,YES
neptune,NEPTUNE,YES
nergal,Nergal,YES
nernst_equation,Nernst equation,YES
nero,Nero,YES
nervous_conditions,Nervous Conditions,YES
nestor_(mythology),Nestor (mythology),YES
nestorianism,Nestorianism,YES
nestorius,Nestorius,YES
netherlandish_proverbs,Netherlandish Proverbs,YES
neurofibromatosis_type_i,Neurofibromatosis type I,YES
neurogenesis,Neurogenesis,YES
neuroglia,Neuroglia,YES
neuron,Neuron,YES
neurotransmitter,Neurotransmitter,YES
neutrino,Neutrino,YES
neutrino_oscillation,Neutrino oscillation,YES
neutron,Neutron,YES
neutron_star,Neutron star,YES
neutrophil_granulocyte,Neutrophil granulocyte,YES
nevada,Nevada,YES
neville_chamberlain,Neville Chamberlain,YES
new_brunswick,New Brunswick,YES
new_caledonia,New Caledonia,YES
new_guinea,New Guinea,YES
new_jersey,New Jersey,YES
new_objectivity,New Objectivity,YES
new_south_wales,New South Wales,YES
new_urbanism,New Urbanism,YES
newgrange,Newgrange,YES
newton's_laws_of_motion,Newton's laws of motion,YES
newton's_rings,Newton's rings,YES
niacin,Niacin,YES
niagara_falls,Niagara Falls,YES
nibelungenlied,Nibelungenlied,YES
nicaragua,Nicaragua,YES
nicene_creed,Nicene Creed,YES
nicias,Nicias,YES
nickel,Nickel,YES
nicodemus,Nicodemus,YES
nicolaou_taxol_total_synthesis,Nicolaou Taxol total synthesis,YES
nicolas_malebranche,Nicolas Malebranche,YES
nicolas_poussin,Nicolas Poussin,YES
nicolaus_copernicus,Nicolaus Copernicus,YES
nicomachean_ethics,Nicomachean Ethics,YES
nicotine,Nicotine,YES
niddah,Niddah,YES
niels_bohr,Niels Bohr,YES
niger_river,Niger River,YES
night_of_the_long_knives,Night of the Long Knives,YES
night_on_bald_mountain,Night on Bald Mountain,YES
nighthawks,Nighthawks,YES
